"","age","d13C","co2","D13_wet","D13_dry","d13_wet","d13_dry","d13te_wet","d13te_dry"
"464",1.71,-6.71,289.175970695971,21.5886044417737,14.9586044417737,-27.7005874172186,-21.3492494639142,-13.795098303295,-7.35292571651712
"465",1.71,-6.28,289.175970695971,21.5886044417737,14.9586044417737,-27.2796743430805,-20.925586865146,-13.3681654762963,-6.92320404214013
"466",1.71,-6.39,289.175970695971,21.5886044417737,14.9586044417737,-27.3873497806507,-21.033965669482,-13.4773808506449,-7.03313284256217
"467",1.72,-6.55,288.520293040293,21.5884535543491,14.9584535543491,-27.5438249683115,-21.1914620534734,-13.6360938921915,-7.19288168523519
"468",1.72,-6.98,288.520293040293,21.5884535543491,14.9584535543491,-27.964738104618,-21.6151247152249,-14.0630267822477,-7.62260342349623
"469",1.72,-6.37,288.520293040293,21.5884535543491,14.9584535543491,-27.3676287717182,-21.0141148927402,-13.4573777986795,-7.01299816689345
"470",1.73,-6.5,287.864615384615,21.588301979563,14.958301979563,-27.494737288138,-21.142052769765,-13.5863041770341,-7.14276576708096
"471",1.73,-6.28,287.864615384615,21.588301979563,14.958301979563,-27.2793863492385,-20.9252950964982,-13.3678733636661,-6.92290810071836
"472",1.73,-6.76,287.864615384615,21.588301979563,14.958301979563,-27.749242943201,-21.3982209290805,-13.8444496837418,-7.40259755460033
"473",1.74,-6.45,287.208937728938,21.588149712708,14.958149712708,-27.4456489345466,-21.0926428038119,-13.5365137788281,-7.09264915692461
"474",1.74,-6.37,287.208937728938,21.588149712708,14.958149712708,-27.3673394905476,-21.0138218198899,-13.45708438031,-7.01270090261687
"475",1.74,-6.54,287.208937728938,21.588149712708,14.958149712708,-27.5337470590455,-21.1813164107242,-13.6258718521609,-7.18259094302084
"476",1.75,-7.2,286.55326007326,21.5879967490334,14.9579967490334,-28.1796544601586,-21.8314421089411,-14.2810167969961,-7.84201451358263
"477",1.75,-7.03,286.55326007326,21.5879967490334,14.9579967490334,-28.0132468667442,-21.6639474928639,-14.1122292998724,-7.67212444757467
"478",1.75,-6.78,286.55326007326,21.5879967490334,14.9579967490334,-27.7685298176055,-21.4176318809856,-13.8640123923374,-7.42228611521
"479",1.76,-6.01,270.214415094339,21.583945315544,14.953945315544,-27.0109426073849,-20.6550705204918,-13.0955904324829,-6.6488188665096
"480",1.76,-6.16,270.214415094339,21.583945315544,14.953945315544,-27.1577734191726,-20.8028604775557,-13.2445211676363,-6.79872246430239
"481",1.76,-5.93,270.214415094339,21.583945315544,14.953945315544,-26.9326328410981,-20.5762492100578,-13.0161607070678,-6.56887028102017
"482",1.76,-6.14,270.214415094339,21.583945315544,14.953945315544,-27.1381959776009,-20.7831551499472,-13.2246637362825,-6.77873531793
"483",1.77,-6.07,246.829509433962,21.5772135147291,14.9472135147291,-27.0632636955645,-20.7076912324802,-13.1486597987265,-6.70219214167787
"484",1.77,-6.28,246.829509433962,21.5772135147291,14.9472135147291,-27.2688281866493,-20.9145985447066,-13.357164201896,-6.91205857055138
"485",1.77,-7.04,246.829509433962,21.5772135147291,14.9472135147291,-28.0127758686706,-21.663405960383,-14.1117515657477,-7.67157517028397
"486",1.78,-6.8,224.192390438247,21.5693592699,14.9393592699,-27.7703701784626,-21.4193676413715,-13.8658790733975,-7.42404669983921
"487",1.78,-6.89,224.192390438247,21.5693592699,14.9393592699,-27.8584699234122,-21.5080428899742,-13.9552387903562,-7.51399015110485
"488",1.79,-6.67,219.502151394422,21.567529331134,14.937529331134,-27.641373203808,-21.2895165531753,-13.7350372287332,-7.29233852639754
"489",1.79,-6.32,219.502151394422,21.567529331134,14.937529331134,-27.2987624708405,-20.944667742401,-13.3875265958419,-6.94255780748654
"490",1.79,-6.04,219.502151394422,21.567529331134,14.937529331134,-27.0246738844664,-20.6687886937816,-13.1095180895288,-6.66273323235782
"491",1.79,-6.16,219.502151394422,21.567529331134,14.937529331134,-27.1421404214839,-20.7870225717614,-13.2286645922344,-6.78265805027013
"492",1.8,-6.28,214.811912350598,21.5656194819929,14.9356194819929,-27.2577883896608,-20.9034140439578,-13.3459665175583,-6.90071411295037
"493",1.8,-6.28,214.811912350598,21.5656194819929,14.9356194819929,-27.2577883896608,-20.9034140439578,-13.3459665175583,-6.90071411295037
"494",1.8,-6.1,214.811912350598,21.5656194819929,14.9356194819929,-27.0815882547235,-20.7260628932593,-13.1672464293777,-6.72082654758015
"495",1.81,-6.25,210.121673306773,21.5636243713091,14.9336243713091,-27.2265218805399,-20.8719307968844,-13.3142528456638,-6.86878060339222
"496",1.81,-6.23,210.121673306773,21.5636243713091,14.9336243713091,-27.2069440495337,-20.8522250747369,-13.294395019306,-6.8487930568383
"497",1.81,-6.69,210.121673306773,21.5636243713091,14.9336243713091,-27.6572341626758,-21.3054566841291,-13.7511250255358,-7.30850662757803
"498",1.82,-6.94,205.431434262948,21.5615381592214,14.9315381592214,-27.899971851504,-21.5497669910719,-13.9973342646354,-7.55631097583114
"499",1.82,-6.56,205.431434262948,21.5615381592214,14.9315381592214,-27.5279923027392,-21.1753575006651,-13.620034793325,-7.17654681069587
"500",1.83,-6.25,200.741195219123,21.5593544600846,14.9293544600846,-27.2224558843988,-20.8678115053155,-13.3101286990556,-6.86460239914334
"501",1.83,-6.3,200.741195219123,21.5593544600846,14.9293544600846,-27.2714006664927,-20.9170760179442,-13.3597734724543,-6.91457147575227
"502",1.83,-6.28,200.741195219123,21.5593544600846,14.9293544600846,-27.2518227536551,-20.8973702128927,-13.3399155630948,-6.89458384510874
"503",1.83,-6.15,200.741195219123,21.5593544600846,14.9293544600846,-27.1245663202111,-20.7692824800582,-13.2108391522579,-6.7646642459257
"504",1.84,-6.51,196.050956175299,21.5570662771834,14.9270662771834,-27.4747903995878,-21.1217800662425,-13.5660720149992,-7.12220313038085
"505",1.84,-6.5,196.050956175299,21.5570662771834,14.9270662771834,-27.4650014212427,-21.1119271415031,-13.5561430380797,-7.11220929252772
"506",1.84,-6.21,196.050956175299,21.5570662771834,14.9270662771834,-27.1811210492369,-20.8261923240608,-13.2682027074113,-6.82238799478728
"507",1.85,-6.18,191.360717131474,21.5546659278466,14.9246659278466,-27.1494682104516,-20.7943176832269,-13.2360971806994,-6.7900574938908
"508",1.85,-5.94,191.360717131474,21.5546659278466,14.9246659278466,-26.9145321781424,-20.5578469302173,-12.9978011747057,-6.55020481815325
"509",1.85,-6.52,191.360717131474,21.5546659278466,14.9246659278466,-27.4822942562229,-21.1293179166572,-13.5736831891904,-7.12984878451891
"510",1.86,-6.14,186.670478087649,21.5521449572707,14.9221449572707,-27.1079113229497,-20.7524735389013,-13.1939459609998,-6.74761490911987
"511",1.86,-5.94,186.670478087649,21.5521449572707,14.9221449572707,-26.9121308128825,-20.5554140885841,-12.9953654659523,-6.54773718286253
"512",1.87,-6.12,181.980239043825,21.5494940390183,14.9194940390183,-27.0858085687246,-20.7302097975166,-13.1715271008466,-6.72503275942449
"513",1.87,-6.22,181.980239043825,21.5494940390183,14.9194940390183,-27.1836990777831,-20.8287397800299,-13.2708176060281,-6.82497188358843
"514",1.87,-6.43,181.980239043825,21.5494940390183,14.9194940390183,-27.3892691468061,-21.0356527433077,-13.4793276669095,-7.03484404433277
"515",1.87,-6.24,181.980239043825,21.5494940390183,14.9194940390183,-27.2032771795948,-20.8484457765325,-13.2906757070645,-6.84495970842136
"516",1.88,-6.26,177.29,21.5467028597214,14.9167028597214,-27.220197355519,-20.8654590076722,-13.3078378694787,-6.8622162568945
"517",1.88,-6.38,177.29,21.5467028597214,14.9167028597214,-27.3376662873496,-20.9836953118555,-13.4269868012473,-6.98214353570904
"518",1.88,-6.6,177.29,21.5467028597214,14.9167028597214,-27.5530259957057,-21.2004618695248,-13.6454265094895,-7.20201021353569
"519",1.89,-6.55,179.906419636287,21.5482778494574,14.9182778494574,-27.5055799698565,-21.1527157585015,-13.5973019270276,-7.1535812541855
"520",1.89,-6.63,179.906419636287,21.5482778494574,14.9182778494574,-27.583892470337,-21.2315398389679,-13.6767344257399,-7.23353264932325
"521",1.89,-6.89,179.906419636287,21.5482778494574,14.9182778494574,-27.8384080968989,-21.4877181004836,-13.9348900465553,-7.49337468352121
"522",1.9,-6.89,182.522839272574,21.5498076850189,14.9198076850189,-27.839863970478,-21.4891930572978,-13.9363667415337,-7.4948707346565
"523",1.9,-6.67,182.522839272574,21.5498076850189,14.9198076850189,-27.6245049166708,-21.272427162757,-13.7179276972014,-7.27500472944212
"524",1.91,-6.48,185.139258908862,21.5512942807854,14.9212942807854,-27.4399283107175,-21.0866541094216,-13.5307113406202,-7.08657481430328
"525",1.91,-6.56,185.139258908862,21.5512942807854,14.9212942807854,-27.5182405799573,-21.1654779556162,-13.6101436047848,-7.16652597181883
"526",1.91,-6.67,185.139258908862,21.5512942807854,14.9212942807854,-27.625919950162,-21.2738607441337,-13.719362968011,-7.27645881340266
"527",1.91,-6.26,185.139258908862,21.5512942807854,14.9212942807854,-27.224569570308,-20.8698885323865,-13.3122726141677,-6.86670913113539
"528",1.92,-6.28,187.755678545149,21.5527394444271,14.9227394444271,-27.2455237695941,-20.8909886638598,-13.3335264931475,-6.88811102937404
"529",1.92,-6.37,187.755678545149,21.5527394444271,14.9227394444271,-27.3336249478543,-20.9796653645605,-13.4228876639155,-6.97805595350485
"530",1.92,-6.16,187.755678545149,21.5527394444271,14.9227394444271,-27.1280555319138,-20.7727530629256,-13.2143782654567,-6.76818446386619
"531",1.93,-6.27,190.372098181436,21.5541448842377,14.9241448842377,-27.2370730651685,-20.882491554731,-13.3249549296769,-6.8794923975363
"532",1.93,-6.18,190.372098181436,21.5541448842377,14.9241448842377,-27.1489720081166,-20.7938149768275,-13.2355938818507,-6.78954759795874
"533",1.93,-6.87,190.372098181436,21.5541448842377,14.9241448842377,-27.8244134455142,-21.4736687407546,-13.9206952485183,-7.47912439472009
"534",1.94,-6.92,192.988517817723,21.5555122158711,14.9255122158711,-27.8746596492877,-21.5242517336826,-13.9716600560783,-7.53043080807652
"535",1.94,-6.62,192.988517817723,21.5555122158711,14.9255122158711,-27.5809898521865,-21.2286635388947,-13.673790295351,-7.23061521340367
"536",1.94,-6.69,192.988517817723,21.5555122158711,14.9255122158711,-27.6495128048434,-21.2976341176786,-13.7432932395207,-7.30057218549393
"537",1.95,-6.3,195.60493745401,21.556842968537,14.926842968537,-27.2690092188976,-20.9146532241191,-13.3573478232048,-6.91211403196985
"538",1.95,-6.67,195.60493745401,21.556842968537,14.926842968537,-27.6312014968376,-21.2792115196883,-13.7247200495361,-7.28188611389419
"539",1.96,-6.02,198.221357090297,21.5581385907057,14.9281385907057,-26.9961518086001,-20.6400214893968,-13.0805881008217,-6.63355460938919
"540",1.96,-6.14,198.221357090297,21.5581385907057,14.9281385907057,-27.1136194254365,-20.7582564613492,-13.1997356987894,-6.75348053691982
"541",1.96,-6.21,198.221357090297,21.5581385907057,14.9281385907057,-27.1821422019243,-20.8272268616548,-13.2692384642705,-6.82343732797938
"542",1.96,-6.22,198.221357090297,21.5581385907057,14.9281385907057,-27.191931169994,-20.8370797759842,-13.2791674307679,-6.8334311552735
"543",1.97,-7.05,200.837776726585,21.5594004553678,14.9294004553678,-28.0056161615418,-21.6560880446525,-14.1044894629697,-7.66415259625978
"544",1.97,-6.45,200.837776726585,21.5594004553678,14.9294004553678,-27.41827880286,-21.0649139198998,-13.5087522090071,-7.06452370412808
"545",1.98,-6.4,219.151111865942,21.5673892193084,14.9373892193084,-27.3769400966111,-21.0233551802848,-13.466822290913,-7.02237060582695
"546",1.98,-6.69,219.151111865942,21.5673892193084,14.9373892193084,-27.6608176000048,-21.3090870915143,-13.7547597119433,-7.31218895579104
"547",1.98,-6.45,219.151111865942,21.5673892193084,14.9373892193084,-27.425884493748,-21.0726193029105,-13.5164666738492,-7.07233928685514
"548",1.99,-6.33,253.999390851449,21.5794092675355,14.9494092675355,-27.3198627677376,-20.9659802481114,-13.4089286618699,-6.96417511726486
"549",1.99,-6.4,253.999390851449,21.5794092675355,14.9494092675355,-27.3883841174878,-21.0349492029783,-13.4784299802086,-7.03413044221361
"550",1.99,-6.11,253.999390851449,21.5794092675355,14.9494092675355,-27.104509954237,-20.7492206756725,-13.1904959470911,-6.74431552456883
"551",2,-5.85,288.847669836957,21.5885289773643,14.9585289773643,-26.8586893833185,-20.5018514385314,-12.9411597355903,-6.49340849835824
"552",2,-5.8,288.847669836957,21.5885289773643,14.9585289773643,-26.8097459989893,-20.4525883419886,-12.8915163799466,-6.44344085808757
"553",2,-6.04,288.847669836957,21.5885289773643,14.9585289773643,-27.0446742437693,-20.6890512053942,-13.1298044870366,-6.68328553138679
"554",2.01,-5.92,323.695948822463,21.5956850778644,14.9656850778644,-26.9340263274186,-20.5777253210902,-13.0175741225464,-6.5703675028808
"555",2.01,-6.23,323.695948822463,21.5956850778644,14.9656850778644,-27.2374731846519,-20.8831543661877,-13.3253607715304,-6.88016468829255
"556",2.02,-6.05,344.133186206893,21.5992076475924,14.9692076475924,-27.0646330191068,-20.7092072244329,-13.1500487058595,-6.70372981482183
"557",2.02,-6.16,344.133186206893,21.5992076475924,14.9692076475924,-27.1723073391108,-20.8175848965545,-13.2592629466586,-6.81365746683696
"558",2.02,-6.41,344.133186206893,21.5992076475924,14.9692076475924,-27.417021702756,-21.0638977877401,-13.5074771302932,-7.06349303959837
"559",2.03,-5.99,232.435569350145,21.572396463658,14.942396463658,-26.9803653261088,-20.6242211741201,-13.0645758455307,-6.61752832348111
"560",2.03,-6.44,232.435569350145,21.572396463658,14.942396463658,-27.4208627412286,-21.0675960903399,-13.5113731019663,-7.06724423403978
"561",2.04,-6.43,227.393862269641,21.5705650033455,14.9405650033455,-27.4093302632048,-21.055976813061,-13.4996756904401,-7.05545878188559
"562",2.04,-6.52,227.393862269641,21.5705650033455,14.9405650033455,-27.4974299041726,-21.144651956319,-13.5890353019298,-7.14540212629981
"563",2.04,-6.43,227.393862269641,21.5705650033455,14.9405650033455,-27.4093302632048,-21.055976813061,-13.4996756904401,-7.05545878188559
"564",2.05,-6.87,222.352155189137,21.568650488417,14.938650488417,-27.8382177006121,-21.4876539364444,-13.9346969272868,-7.49330960183022
"565",2.05,-7.08,222.352155189137,21.568650488417,14.938650488417,-28.0437839147863,-21.6945629943456,-14.1432030781888,-7.70317780134451
"566",2.05,-7.03,222.352155189137,21.568650488417,14.938650488417,-27.9948395780782,-21.6452989329405,-14.0935587565455,-7.65320918241264
"567",2.06,-6.96,217.310448108632,21.5666471381514,14.9366471381514,-27.9244112149382,-21.5743979684782,-14.0221231513726,-7.58129421693695
"568",2.06,-6.92,217.310448108632,21.5666471381514,14.9366471381514,-27.8852556687856,-21.5349866415616,-13.9824076161736,-7.54131924288629
"569",2.06,-6.75,217.310448108632,21.5666471381514,14.9366471381514,-27.7188445976369,-21.367488502166,-13.8136165915781,-7.37142560317068
"570",2.07,-6.6,212.268741028128,21.5645486226234,14.9345486226234,-27.570013721206,-21.2176722645298,-13.6626571875505,-7.21946674564344
"571",2.07,-6.4,212.268741028128,21.5645486226234,14.9345486226234,-27.3742355882729,-21.0206152225054,-13.4640791036342,-7.0195914621213
"572",2.07,-6.31,212.268741028128,21.5645486226234,14.9345486226234,-27.286135428453,-20.9319395535944,-13.3747189658718,-6.92964758453627
"573",2.08,-6.21,207.879728654124,21.562638901954,14.932638901954,-27.1864277767695,-20.8315686101375,-13.2735853299214,-6.82784117064364
"574",2.08,-6.43,207.879728654124,21.562638901954,14.932638901954,-27.4017841255847,-21.0483317642302,-13.4920216305759,-7.04770439621677
"575",2.08,-6.47,207.879728654124,21.562638901954,14.932638901954,-27.4409398253693,-21.0877432467925,-13.5317373216039,-7.08767952813935
"576",2.09,-6.47,206.255271345876,21.5619114700695,14.9319114700695,-27.440247287343,-21.0870416312658,-13.5310348791389,-7.08696787835061
"577",2.09,-6.13,206.255271345876,21.5619114700695,14.9319114700695,-27.1074236021777,-20.7520437893834,-13.1934512650145,-6.74717901347344
"578",2.09,-6.21,206.255271345876,21.5619114700695,14.9319114700695,-27.1857350575107,-20.8308668110028,-13.2728827036319,-6.82712933462096
"579",2.1,-6.54,204.630814037627,21.5611724887804,14.9311724887804,-27.5080663258949,-21.1552990693245,-13.5998238420681,-7.15620151062433
"580",2.1,-6.55,204.630814037627,21.5611724887804,14.9311724887804,-27.5178552648927,-21.1651519542009,-13.6097527790777,-7.16619530804439
"581",2.1,-6.5,204.630814037627,21.5611724887804,14.9311724887804,-27.4689105699038,-21.1158875298189,-13.5601080940296,-7.11622632094418
"582",2.11,-6.75,203.006356729378,21.5604216808314,14.9304216808314,-27.7129194514512,-21.3614856917249,-13.8076067060058,-7.36533694261584
"583",2.11,-6.57,203.006356729378,21.5604216808314,14.9304216808314,-27.5367184199901,-21.1841336327514,-13.6288857084797,-7.18544845598069
"584",2.11,-6.09,203.006356729378,21.5604216808314,14.9304216808314,-27.0668490027605,-20.7111948088219,-13.1522963817431,-6.70574582495374
"585",2.12,-6.1,201.381899421129,21.5596587600217,14.9296587600217,-27.0759113506843,-20.7203115787496,-13.1614883362251,-6.71499297976425
"586",2.12,-6.36,201.381899421129,21.5596587600217,14.9296587600217,-27.3304241417587,-20.9764869676112,-13.4196410810008,-6.97483210022438
"587",2.12,-6.71,201.381899421129,21.5596587600217,14.9296587600217,-27.6730375143588,-21.3213384526172,-13.7671543912759,-7.32461553161295
"588",2.13,-7.15,199.75744211288,21.5588834308403,14.9288834308403,-28.1030138315898,-21.7541187282063,-14.2032800807281,-7.76358528066373
"589",2.13,-7.14,199.75744211288,21.5588834308403,14.9288834308403,-28.0932248706574,-21.7442658211078,-14.1933511214702,-7.75359146070366
"590",2.14,-7.38,198.132984804631,21.5580953880853,14.9280953880853,-28.3274103731632,-21.9799762066446,-14.4308858638434,-7.99267289445652
"591",2.15,-6.89,196.508527496382,21.5572943164624,14.9272943164624,-27.8469885876512,-21.4964110617953,-13.9435932525116,-7.50219196855198
"592",2.15,-6.55,196.508527496382,21.5572943164624,14.9272943164624,-27.5141633982158,-21.1614116959255,-13.6060081126035,-7.16240155789171
"593",2.15,-6.27,196.508527496382,21.5572943164624,14.9272943164624,-27.2400720657396,-20.8855298652092,-13.3279968209144,-6.88257416087754
"594",2.16,-6.36,194.884070188133,21.5564798901651,14.9264798901651,-27.3273973977108,-20.9734205500962,-13.4165710495089,-6.97172182786915
"595",2.16,-6.32,194.884070188133,21.5564798901651,14.9264798901651,-27.2882414618547,-20.934008828368,-13.3768551190331,-6.93174645336035
"596",2.16,-6.13,194.884070188133,21.5564798901651,14.9264798901651,-27.102250766538,-20.7468031501591,-13.1882044492728,-6.74186342444375
"597",2.16,-6.45,194.884070188133,21.5564798901651,14.9264798901651,-27.4154982533871,-21.0620969239846,-13.5059318930795,-7.0616664205138
"598",2.17,-6.27,300.073192200557,21.5910156105276,14.9610156105276,-27.2721815137314,-20.9180601855496,-13.3605654870995,-6.91556971858165
"599",2.17,-6.37,300.073192200557,21.5910156105276,14.9610156105276,-27.3700680441256,-21.0165861372482,-13.4598519567154,-7.0155047542836
"600",2.17,-6.64,300.073192200557,21.5910156105276,14.9610156105276,-27.63436167619,-21.2826062068344,-13.727925424678,-7.28532935067904
"601",2.18,-6.75,302.42973816156,21.5915141797341,14.9615141797341,-27.7425113524854,-21.3914654658416,-13.8376218201495,-7.3957454770682
"602",2.18,-6.26,302.42973816156,21.5915141797341,14.9615141797341,-27.2628675876354,-20.9086885396682,-13.3511183564616,-6.90606404266987
"603",2.18,-6.26,302.42973816156,21.5915141797341,14.9615141797341,-27.2628675876354,-20.9086885396682,-13.3511183564616,-6.90606404266987
"604",2.19,-6.34,304.786284122563,21.5920050392678,14.9620050392678,-27.3416441216121,-20.9879827358106,-13.4310215251163,-6.98649227691499
"605",2.19,-6.57,304.786284122563,21.5920050392678,14.9620050392678,-27.5667829234679,-21.2145922038085,-13.6593801840633,-7.21634263496139
"606",2.19,-6.47,304.786284122563,21.5920050392678,14.9620050392678,-27.4688964878784,-21.1160663481572,-13.560093810608,-7.11640769668043
"607",2.2,-6.38,307.142830083566,21.5924883665857,14.9624883665857,-27.3812588533327,-21.0278592669301,-13.471202812996,-7.02693910835796
"608",2.2,-6.84,307.142830083566,21.5924883665857,14.9624883665857,-27.8315362440127,-21.481077987102,-13.9279199148115,-7.48663960554018
"609",2.21,-6.5,243.86,21.5762663003363,14.9462663003363,-27.4832797379046,-21.1304450416984,-13.5746827648895,-7.13099202931176
"610",2.21,-6.68,243.86,21.5762663003363,14.9462663003363,-27.6594780364926,-21.3077943319777,-13.7534009904581,-7.31087770765566
"611",2.22,-7.09,240.310829196155,21.5751034757184,14.9451034757184,-28.0597122797832,-21.7106357775,-14.1593592451396,-7.71948045187139
"612",2.22,-6.67,240.310829196155,21.5751034757184,14.9451034757184,-27.6485824484365,-21.2968202927396,-13.742349577479,-7.29974672151297
"613",2.22,-6.51,240.310829196155,21.5751034757184,14.9451034757184,-27.4919615603044,-21.1391762985452,-13.5834887517034,-7.13984815756692
"614",2.22,-6.63,240.310829196155,21.5751034757184,14.9451034757184,-27.6094272264034,-21.257409294191,-13.7026343710351,-7.25977208052643
"615",2.23,-6,236.76165839231,21.5739057885032,14.9439057885032,-26.9915917314081,-20.6355303668058,-13.0759628069866,-6.62899925631996
"616",2.23,-6.16,236.76165839231,21.5739057885032,14.9439057885032,-27.1482128031616,-20.7931745470285,-13.2348238190095,-6.78889800895467
"617",2.24,-6.27,233.212487588465,21.5726716470094,14.9426716470094,-27.2547146373059,-20.9003643650003,-13.3428488054628,-6.89762081854178
"618",2.24,-6.35,233.212487588465,21.5726716470094,14.9426716470094,-27.333025267788,-20.9791865509571,-13.4222794074328,-6.97757029207537
"619",2.25,-6.58,229.66331678462,21.5713993611657,14.9413993611657,-27.5569572315455,-21.2045733622768,-13.6494139685013,-7.20618050743155
"620",2.25,-6.57,229.66331678462,21.5713993611657,14.9413993611657,-27.547168390544,-21.1947205766812,-13.6394851308895,-7.19618681071222
"621",2.26,-6.86,226.114145980775,21.5700871347888,14.9400871347889,-27.8297960099117,-21.4791862210618,-13.9261547924857,-7.48472078411783
"622",2.26,-6.89,226.114145980775,21.5700871347888,14.9400871347889,-27.8591625706379,-21.5087446160649,-13.9559413435825,-7.51470191303883
"623",2.26,-6.65,226.114145980775,21.5700871347888,14.9400871347889,-27.6242300848277,-21.2722774560402,-13.7176489348085,-7.27485288167179
"624",2.27,-6.36,222.56497517693,21.568733057123,14.938733057123,-27.3390640819088,-20.9852401562886,-13.4284045865795,-6.98371047397166
"625",2.27,-6.14,222.56497517693,21.568733057123,14.938733057123,-27.1237090177991,-20.7684783037408,-13.209969589004,-6.76384856855748
"626",2.28,-6.25,219.015804373086,21.5673350935566,14.9373350935566,-27.230055364886,-20.8755105965271,-13.3178368646779,-6.87241160008841
"627",2.28,-6.46,219.015804373086,21.5673350935566,14.9373350935566,-27.4356218437523,-21.0824199225898,-13.5263432840575,-7.08228007159937
"628",2.28,-6.43,219.015804373086,21.5673350935566,14.9373350935566,-27.4062552039142,-21.052861447438,-13.4965566527176,-7.05229886138352
"629",2.29,-6.64,215.466633569241,21.5658910754211,14.9358910754211,-27.6104471790148,-21.2583782533883,-13.703668910655,-7.26075489744233
"630",2.29,-6.58,215.466633569241,21.5658910754211,14.9358910754211,-27.5517138163172,-21.199261218975,-13.6440955637662,-7.20079239169797
"631",2.3,-6.56,211.917462765396,21.5643986887657,14.9343986887657,-27.5307153664173,-21.178116257105,-13.6227968013159,-7.17934502191395
"632",2.3,-6.7,211.917462765396,21.5643986887657,14.9343986887657,-27.6677600795844,-21.3160562068997,-13.7618014804589,-7.31925774104843
"633",2.3,-6.69,211.917462765396,21.5643986887657,14.9343986887657,-27.657971171501,-21.3062033533429,-13.7518725748058,-7.30926397539599
"634",2.31,-6.3,225.373938539611,21.5698082510142,14.9398082510142,-27.2813546621243,-20.9271604861135,-13.3698698266804,-6.92480016848924
"635",2.32,-6.36,253.730296024809,21.5793290994382,14.9493290994382,-27.3491527320427,-20.9954610427162,-13.4386375210901,-6.99407753597347
"636",2.32,-6.13,253.730296024809,21.5793290994382,14.9493290994382,-27.1240111366242,-20.7688487445397,-13.2102760286278,-6.76422430727223
"637",2.32,-6.5,253.730296024809,21.5793290994382,14.9493290994382,-27.4861954422974,-21.1333989633455,-13.5776401686758,-7.13398819692213
