age,MAT,Tsoil,MAP,PCQ_pf,d18p,pore,z_m,ha,E_s
6.96843,11.047209457629329,18.27775618511484,302.43319319082417,0.17250021645643376,-20.514717006460003,0.4,0.6321614579508829,0.28286587859540097,3.672064336626985e-10
6.99071,11.412586201459566,18.58440447674553,253.52845227882727,0.19910509105113888,-19.926719497872593,0.4,0.6482174660929102,0.2788355290035017,3.8426630429381734e-10
6.99629,11.385793508699585,18.385421452453585,362.5250286433134,0.13029075271846988,-18.46577811622216,0.4,0.782566427459583,0.2877230514669627,3.5053060532784806e-10
7.02414,9.347627130817504,17.051043216285247,346.63732274352395,0.16983615518827125,-17.643648423171246,0.4,0.4973123512006241,0.2958054728275052,4.2632705963606664e-10
7.052,15.448474556362697,23.392264383772346,284.8888584543066,0.19667606409079166,-19.050124162191135,0.4,0.5837790533375812,0.29190070364420323,4.240095516592609e-10
7.07986,13.837963321789541,21.391143870019057,258.717613071358,0.20078619226528674,-21.284436925144195,0.4,0.5237156580860266,0.29414603228849645,3.8931486368780124e-10
7.1075,12.341032431941114,19.765163873411137,369.4131887859022,0.15456709766148077,-18.445053767211693,0.4,0.6084865899506166,0.2864483825454546,3.9595054067312695e-10
7.135,14.77854558653536,23.99109148514554,340.72609208508084,0.21815820326041385,-19.803373749598926,0.4,0.3456725821107541,0.2960228974764939,5.585538486180819e-10
7.14813,12.856164965701346,19.938946213256322,428.2246214907923,0.12201213377092206,-17.98743741584047,0.4,0.6991164672584891,0.2734794351763133,3.9470635943220445e-10
7.163,13.794890767280666,20.997607685266523,290.76714100822534,0.19686084140795398,-19.154468492153065,0.4,0.6241776458909465,0.2816894721644541,4.0293168137518545e-10
7.16825,13.674394475099094,20.826175185594074,330.71450750264313,0.14904969865908108,-19.513217394915262,0.4,0.6703404157544883,0.28592113667702657,3.6660041790936285e-10
7.19112,16.13123401754327,23.992328671093784,372.96037934109887,0.2002362696585587,-18.46269232346638,0.4,0.6028107742330765,0.2978502937180326,4.879901717759501e-10
7.22432,14.79878183667399,21.856458585450234,312.4064605940111,0.17701675854979432,-18.406032040599428,0.4,0.7040277862627375,0.29253254026059405,4.1472593404590234e-10
